STATION,NAME,DATE,PRCP_in
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-19,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-20,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-21,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-22,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-23,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-24,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-25,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-27,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-28,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-29,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-30,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-07-31,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-01,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-02,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-03,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-04,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-05,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-06,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-07,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-08,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-09,0.86
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-10,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-11,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-12,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-13,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-14,0.17
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-15,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-16,0.05
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-17,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-18,0.02
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-19,0.31
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-20,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-21,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-22,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-23,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-24,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-25,0.30
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-27,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-28,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-29,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-30,0.95
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-08-31,0.59
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-01,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-02,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-03,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-04,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-05,1.10
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-06,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-07,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-08,0.11
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-09,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-10,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-11,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-12,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-13,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-14,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-15,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-16,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-17,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-18,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-19,0.10
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-20,1.78
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-21,0.30
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-22,1.30
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-23,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-24,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-25,0.07
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-27,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-28,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-29,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-09-30,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-01,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-02,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-03,1.02
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-04,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-05,0.58
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-06,0.12
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-07,0.07
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-08,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-09,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-10,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-11,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-12,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-13,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-14,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-15,0.55
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-16,0.05
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-17,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-18,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-19,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-20,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-21,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-22,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-23,0.06
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-24,0.18
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-25,0.47
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-27,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-28,0.19
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-29,0.35
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-30,0.38
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-10-31,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-01,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-02,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-03,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-04,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-05,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-06,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-07,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-08,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-09,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-10,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-11,0.41
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-12,0.11
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-13,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-14,0.05
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-15,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-16,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-17,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-18,0.38
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-19,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-20,0.04
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-21,0.31
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-22,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-23,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-24,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-25,0.33
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-27,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-28,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-29,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-11-30,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-01,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-02,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-03,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-04,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-05,0.12
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-06,0.94
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-07,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-08,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-09,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-10,0.25
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-11,0.92
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-12,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-13,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-14,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-15,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-16,0.23
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-17,0.53
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-18,0.07
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-19,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-20,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-21,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-22,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-23,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-24,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-25,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-26,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-27,0.01
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-28,0.30
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-29,0.24
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-30,0.00
USW00093821,LOUISVILLE INTERNATIONAL AIRPORT, KY US,2021-12-31,0.15
